employee_id,age,gender,country,department,job_role,education_level,school_tier,parental_status,accented_name_flag,contracted_hours_weekly,years_at_company,manager_level,remote_ratio,performance_rating,engagement_score,training_hours,internal_mobility_count,promotion_last_3y,absenteeism_days,overtime_hours,manager_favoritism_score,visibility_score,psychological_safety_score,salary,bonus,stock_options,attrition
EMP_100141,33,Male,France,Sales,Sales Executive,Bachelor,Tier 3,Parent,0,35,0,0,100,4.03,83.79187335354071,39,0,0,12,42,40.6,48.7,46.7,56258.0,7284,1628,0
EMP_100142,41,Female,Canada,Operations,Supply Coordinator,Bachelor,Tier 1,Parent,0,35,2,0,100,4.53,50.32938698935429,65,2,0,16,9,57.2,46.6,70.4,55882.0,6556,851,0
EMP_100143,27,Male,USA,Marketing,Growth Manager,Bachelor,Tier 2,No Children,0,35,1,0,100,4.27,69.1381608493972,30,1,0,14,2,60.8,62.5,65.4,64010.0,115,3176,0
EMP_100144,39,Male,USA,Data,Data Engineer,Master,Tier 3,Parent,0,35,2,0,50,3.32,71.78884891068637,46,2,0,3,31,52.5,46.7,62.2,57038.0,5424,4605,0
EMP_100145,30,Male,France,Finance,Controller,Master,Tier 3,Parent,0,28,0,0,50,2.87,35.714246830862294,50,1,0,11,10,64.7,64.7,73.2,50547.0,2357,3043,0
EMP_100146,46,Male,USA,Operations,Operations Manager,Master,Tier 1,Parent,0,35,11,0,0,4.07,73.42491591870525,66,1,0,8,12,47.6,78.4,65.3,65023.0,4481,7664,0
EMP_100147,30,Male,UK,Finance,Controller,Master,Tier 1,No Children,0,35,9,0,50,5.0,81.70657432078379,7,3,0,6,43,71.0,55.1,30.7,71053.0,4561,0,0
EMP_100148,47,Female,USA,Data,Data Analyst,Master,Tier 2,Parent,0,28,0,0,75,3.7,69.15734744326575,24,0,0,31,26,46.2,49.5,20.0,,0,0,1
EMP_100149,53,Male,France,Marketing,Content Specialist,Master,Tier 2,No Children,0,28,8,0,50,3.49,51.23375519110737,28,1,0,23,32,67.1,70.7,65.9,56016.0,2032,234,0
EMP_100150,22,Female,Spain,Sales,Business Developer,Master,Tier 2,No Children,1,35,1,0,25,4.24,72.75720477065713,34,3,1,1,23,34.7,71.7,65.2,52691.0,10355,0,0
EMP_100151,32,Female,UK,Operations,Supply Coordinator,Master,Tier 2,No Children,0,35,3,0,100,3.3,72.88761278221887,56,0,1,17,23,66.4,59.6,40.7,59736.0,4934,1730,0
EMP_100152,45,Male,Germany,Sales,Business Developer,Master,Tier 3,No Children,0,35,15,0,0,3.32,55.92550278721159,28,0,0,15,19,59.4,46.6,63.9,88532.0,5953,56,0
EMP_100153,25,Male,Canada,Finance,Controller,PhD,Tier 1,No Children,0,35,4,2,50,5.0,99.5550965459258,45,0,1,8,38,48.6,73.5,53.9,81986.0,5557,6963,0
EMP_100154,25,Male,USA,Operations,Operations Manager,Bachelor,Tier 2,No Children,0,35,4,0,50,4.47,77.97390743452611,18,0,0,12,26,59.6,66.6,60.3,59093.0,4583,0,0
EMP_100155,32,Female,USA,Sales,Account Manager,Master,Tier 3,No Children,0,28,6,0,50,3.44,59.689170598808246,63,3,0,13,23,72.8,44.8,63.0,48298.0,966,4887,0
EMP_100156,30,Male,Spain,IT,Frontend Developer,Master,Tier 2,Parent,0,35,0,1,50,5.0,47.626824972107066,9,1,0,10,25,79.5,74.5,46.5,72258.0,6720,7061,0
EMP_100157,49,Male,USA,Finance,Controller,Bachelor,Tier 1,No Children,0,35,3,0,50,2.6,68.96250688437011,28,1,0,10,8,43.1,72.1,72.8,55709.0,5143,3222,0
EMP_100158,33,Female,UK,Marketing,Growth Manager,Master,Tier 1,No Children,0,28,12,1,100,4.07,40.477879555481664,6,1,0,26,22,41.1,54.4,49.1,81735.0,5350,8205,1
EMP_100159,41,Male,USA,Customer Support,Support Agent,PhD,Tier 3,Parent,0,35,17,1,75,2.36,63.8504619625783,43,0,0,18,38,53.7,69.8,44.6,85314.0,4404,0,0
EMP_100160,41,Non-Binary,Canada,Customer Support,Support Agent,Master,Tier 2,Parent,0,28,6,0,75,4.24,81.41970781360808,10,1,0,14,33,67.6,54.7,40.3,43800.0,1589,328,0
EMP_100161,36,Female,USA,Data,Data Analyst,Bachelor,Tier 2,No Children,1,35,0,0,50,2.59,,27,2,0,9,22,60.1,45.8,59.9,67711.0,4336,0,0
EMP_100162,46,Female,Germany,Marketing,SEO Manager,PhD,Tier 2,Parent,0,35,0,1,75,3.99,85.2682946117842,44,0,0,16,22,74.1,60.9,52.8,56081.0,3484,966,0
EMP_100163,37,Female,Germany,Sales,Sales Executive,Master,Tier 1,Parent,0,35,1,1,75,5.0,81.08295500109466,29,1,0,9,24,42.1,70.1,67.6,61200.0,1828,4091,0
EMP_100164,35,Female,France,HR,HRBP,Master,Tier 2,Parent,0,35,7,0,50,3.27,,52,1,1,14,24,51.2,54.5,81.9,43384.0,2614,252,0
EMP_100165,50,Female,USA,Finance,Controller,Bachelor,Tier 2,No Children,0,28,5,2,50,,57.279789845143526,44,0,0,27,31,50.0,71.0,20.0,79867.0,10675,5577,1
EMP_100166,47,Male,UK,Data,Data Engineer,Master,Tier 2,Parent,1,28,3,0,50,3.25,90.56321424244884,34,2,0,14,21,59.4,51.1,53.5,60247.0,7909,0,0
EMP_100167,28,Male,Canada,Finance,Accountant,Master,Tier 3,Parent,0,35,7,0,50,2.47,65.74519309592192,29,0,0,20,14,68.2,55.4,46.9,,7392,0,0
EMP_100168,36,Female,UK,Operations,Supply Coordinator,PhD,Tier 3,Parent,0,28,4,1,100,2.8,46.05850539333319,51,0,0,26,18,41.0,71.6,31.9,67395.0,9293,5490,0
EMP_100169,25,Male,Canada,Finance,Financial Analyst,PhD,Tier 2,No Children,0,35,3,0,100,3.33,62.00151406803295,39,2,0,3,23,70.8,58.8,55.9,52230.0,7286,0,0
EMP_100170,47,Male,UK,IT,DevOps Engineer,Bachelor,Tier 2,No Children,0,35,7,0,0,2.71,89.0741349382718,26,2,0,11,14,73.0,61.1,72.6,65456.0,3503,0,0
EMP_100171,23,Male,Canada,Finance,Financial Analyst,Master,Tier 1,No Children,1,35,2,2,0,3.52,72.79287006174434,64,2,0,3,8,57.6,89.5,72.7,79058.0,1726,9411,0
EMP_100172,22,Female,USA,Customer Support,Support Agent,Master,Tier 2,Parent,0,35,1,2,50,3.02,84.0030513256406,55,0,1,9,30,61.7,78.8,59.7,58713.0,7978,9626,0
EMP_100173,30,Male,UK,Finance,Financial Analyst,Master,Tier 2,No Children,0,35,2,0,25,4.3,45.51476059312398,33,3,0,9,29,54.9,73.0,45.5,52720.0,6475,0,0
EMP_100174,40,Female,Canada,HR,Recruiter,Master,Tier 3,Parent,0,35,2,0,75,3.16,56.41146876865639,41,1,1,12,28,52.3,59.5,60.8,42395.0,4469,0,0
EMP_100175,33,Female,USA,Marketing,Growth Manager,Bachelor,Tier 2,Parent,0,28,0,0,0,3.76,68.73962497280334,48,0,0,28,25,59.1,54.9,49.4,,2816,0,1
EMP_100176,39,Non-Binary,Germany,Operations,Supply Coordinator,Bachelor,Tier 2,Parent,0,35,6,1,50,1.96,73.34325064721693,9,1,0,9,45,52.3,54.0,45.5,57947.0,6889,0,0
EMP_100177,36,Male,Spain,Customer Support,Customer Success Manager,Master,Tier 3,No Children,0,35,0,2,0,3.18,100.0,41,0,0,14,27,57.8,75.1,56.3,62172.0,5328,7977,0
EMP_100178,46,Male,Spain,Finance,Accountant,Bachelor,Tier 2,Parent,0,35,4,0,50,2.92,63.226437083860695,20,5,0,7,9,86.5,75.5,61.7,51418.0,648,2620,0
EMP_100179,35,Female,Spain,Customer Support,Support Agent,Master,Tier 1,No Children,1,28,2,1,50,2.84,56.92914374507913,38,2,0,24,27,69.6,65.6,64.0,52511.0,1348,5955,0
EMP_100180,37,Male,Canada,Customer Support,Support Agent,Bachelor,Tier 3,No Children,0,35,7,1,50,3.33,64.31181866374348,13,1,0,8,29,58.0,80.9,36.7,70467.0,4964,7578,0
EMP_100181,36,Female,Spain,Sales,Sales Executive,Bachelor,Tier 3,Parent,1,28,0,2,25,4.39,77.7404702650629,49,0,0,27,15,68.1,72.3,43.3,73984.0,3889,6716,1
EMP_100182,26,Male,USA,Marketing,Growth Manager,Bachelor,Tier 2,No Children,0,35,5,1,25,2.97,65.9403355131668,52,0,0,19,14,83.0,65.4,61.7,64541.0,5170,8211,0
EMP_100183,47,Male,Germany,Data,ML Engineer,Master,Tier 2,Parent,1,35,5,0,100,3.64,32.639986631007815,25,2,1,2,17,37.0,65.6,63.6,68912.0,6182,3787,0
EMP_100184,22,Non-Binary,Canada,Finance,Controller,Bachelor,Tier 1,No Children,0,35,1,0,100,2.62,65.59053320711759,26,1,1,1,2,53.4,54.2,81.1,45967.0,6624,0,0
EMP_100185,26,Male,Germany,HR,Talent Manager,Master,Tier 3,Parent,0,35,5,0,50,4.06,22.88551490459364,45,0,1,12,7,55.1,54.7,62.7,48242.0,5341,0,0
EMP_100186,33,Male,UK,Data,Data Engineer,Bachelor,Tier 2,Parent,0,35,3,2,100,3.18,68.37145307143705,28,3,0,3,0,67.4,65.0,77.8,79159.0,7892,15606,0
EMP_100187,39,Non-Binary,UK,Marketing,Content Specialist,Master,Tier 2,No Children,0,35,0,1,25,4.35,73.33147886140624,59,0,1,7,16,42.8,71.5,29.4,60548.0,5059,6414,0
EMP_100188,45,Male,Germany,Operations,Operations Manager,Master,Tier 1,No Children,0,35,6,0,75,4.23,63.623620516121946,33,0,0,20,7,74.3,57.7,42.3,49648.0,732,0,0
EMP_100189,35,Male,USA,Operations,Supply Coordinator,PhD,Tier 2,Parent,0,35,5,0,50,3.65,71.93322098355283,24,0,0,13,29,63.6,72.1,35.4,53952.0,2616,0,0
EMP_100190,32,Female,UK,IT,Cloud Engineer,Master,Tier 3,No Children,0,28,2,0,25,2.96,78.97933253764768,31,0,0,23,26,63.8,63.0,51.0,46393.0,7095,463,0
EMP_100191,32,Male,Spain,IT,Frontend Developer,Master,Tier 2,No Children,0,35,11,1,50,2.65,84.25881449803413,63,1,1,0,28,44.4,65.0,71.6,84951.0,12641,8075,0
EMP_100192,35,Male,USA,Operations,Supply Coordinator,Master,Tier 2,No Children,0,28,0,0,25,2.98,72.76862576143513,46,1,0,15,21,77.0,61.5,79.6,43846.0,3604,0,0
EMP_100193,38,Male,Germany,Finance,Controller,Bachelor,Tier 1,No Children,1,35,0,1,75,3.79,53.45744741231016,33,3,0,5,17,58.1,52.3,61.5,65511.0,6785,7459,0
EMP_100194,43,Female,UK,Sales,Account Manager,Bachelor,Tier 2,Parent,0,35,0,0,100,3.93,75.66989966243533,58,0,0,24,14,49.3,63.7,40.5,50124.0,9554,0,0
EMP_100195,30,Female,Spain,IT,Cloud Engineer,PhD,Tier 2,No Children,0,35,0,0,0,4.13,86.83105414189845,52,0,0,19,10,61.0,66.1,28.7,36686.0,3614,0,1
EMP_100196,46,Male,UK,Operations,Operations Manager,Master,Tier 1,No Children,1,35,4,2,25,3.55,85.68422598855001,45,0,1,5,13,68.4,72.3,54.6,78944.0,4437,10287,0
EMP_100197,30,Male,USA,HR,Talent Manager,Master,Tier 2,Parent,0,35,9,0,0,2.2,59.29975501019473,14,0,0,22,26,66.1,73.1,44.1,66902.0,9237,1632,1
EMP_100198,31,Female,USA,IT,Cloud Engineer,PhD,Tier 1,Parent,0,35,9,0,50,3.33,58.1918012952185,50,0,0,17,21,72.2,52.6,49.4,67479.0,2749,4400,0
EMP_100199,40,Male,Canada,IT,DevOps Engineer,Master,Tier 2,No Children,1,35,7,0,25,3.37,78.3570902918227,39,0,1,14,20,53.1,74.7,51.1,58986.0,4185,0,0
EMP_100200,39,Male,UK,Operations,Operations Manager,Bachelor,Tier 3,Parent,0,35,1,0,0,4.78,74.22764903484608,53,0,0,25,32,63.9,79.7,41.3,55342.0,8026,0,1
EMP_100201,43,Male,Spain,HR,HRBP,Master,Tier 2,No Children,0,35,6,0,50,3.46,73.55317834912611,45,0,0,20,18,78.9,69.2,52.4,,3602,0,0
EMP_100202,31,Male,Germany,Operations,Supply Coordinator,Master,Tier 1,No Children,1,35,9,1,50,3.22,55.34897677314444,39,2,0,9,15,56.5,65.2,55.8,72507.0,9296,4237,1
EMP_100203,30,Female,Spain,Customer Support,Customer Success Manager,Bachelor,Tier 1,No Children,0,35,0,3,75,3.49,67.91067936180906,49,2,1,3,17,53.9,75.3,71.5,57922.0,4609,15474,0
EMP_100204,39,Male,UK,Operations,Supply Coordinator,Master,Tier 2,No Children,0,28,12,2,50,2.89,57.95294962886208,19,1,1,15,43,59.9,72.9,53.9,99476.0,0,9950,0
EMP_100205,35,Male,UK,Sales,Sales Executive,Bachelor,Tier 2,Parent,1,35,1,1,50,3.94,77.00178426194915,27,1,0,11,7,44.8,44.8,71.7,69571.0,4888,9167,0
EMP_100206,23,Female,Spain,IT,DevOps Engineer,PhD,Tier 2,Parent,0,35,2,0,25,2.65,69.86820203035782,20,1,0,7,11,51.3,72.0,60.6,49162.0,8929,0,1
EMP_100207,36,Female,France,Finance,Accountant,Bachelor,Tier 2,No Children,0,35,9,0,100,2.26,83.48835218530397,63,1,0,16,9,43.6,60.3,54.9,57474.0,267,0,0
EMP_100208,35,Female,Germany,IT,DevOps Engineer,Master,Tier 3,No Children,0,35,7,0,0,3.06,,8,1,1,10,24,58.7,81.3,58.8,66815.0,5228,0,0
EMP_100209,41,Female,USA,Finance,Financial Analyst,Master,Tier 2,Parent,0,35,6,0,0,3.37,68.56439485767528,30,3,0,8,0,58.1,66.1,81.9,57870.0,1062,0,0
EMP_100210,38,Male,Germany,HR,HRBP,Master,Tier 1,Parent,0,35,10,0,100,1.53,69.92979421931325,25,1,0,10,31,56.4,53.1,51.1,57791.0,5508,0,0
EMP_100211,47,Male,USA,Customer Support,Support Agent,Bachelor,Tier 3,Parent,0,35,0,1,100,3.87,75.45218760703882,19,1,0,12,22,35.8,66.3,58.1,57214.0,1291,0,0
EMP_100212,22,Female,Canada,Finance,Controller,Bachelor,Tier 3,No Children,0,28,1,0,50,2.78,60.19108733479321,0,0,0,24,46,78.3,56.5,20.0,48644.0,5021,0,1
EMP_100213,28,Female,Germany,Sales,Account Manager,Master,Tier 2,Parent,0,35,7,0,50,2.75,72.61018425061955,30,0,0,21,17,54.4,61.0,35.6,64139.0,4943,723,1
EMP_100214,44,Female,Spain,Data,ML Engineer,Bachelor,Tier 2,No Children,0,28,0,1,100,3.44,90.3470394735703,20,0,0,23,27,70.0,58.4,31.7,67565.0,7172,4530,0
EMP_100215,48,Male,Spain,Data,Data Scientist,Master,Tier 2,Parent,0,35,7,0,50,3.68,81.06119966882605,52,0,1,8,11,58.1,51.7,59.4,60491.0,5412,0,0
EMP_100216,37,Male,Canada,Operations,Supply Coordinator,Master,Tier 2,Parent,0,35,3,0,75,4.01,,29,1,1,4,9,74.7,66.7,82.6,47285.0,5208,1897,0
EMP_100217,31,Male,USA,Finance,Financial Analyst,Bachelor,Tier 3,No Children,0,35,2,2,75,4.53,67.92343136652104,23,0,0,24,21,60.7,71.8,28.9,68896.0,6654,8665,1
EMP_100218,28,Male,Canada,Finance,Financial Analyst,PhD,Tier 3,No Children,0,35,4,0,0,2.51,71.17094851205988,54,2,1,4,37,68.1,74.7,73.2,,3287,0,0
EMP_100219,38,Male,USA,Sales,Business Developer,Master,Tier 2,No Children,1,35,11,0,75,1.87,73.83754715335172,35,0,0,12,36,87.1,68.3,24.8,79522.0,9433,0,0
EMP_100220,49,Female,Spain,Data,Data Scientist,Master,Tier 3,No Children,1,35,7,1,25,3.18,52.55282227187232,32,2,0,10,10,71.2,68.9,77.0,87183.0,6731,1974,0
EMP_100221,22,Male,France,Operations,Supply Coordinator,Master,Tier 2,No Children,1,35,1,0,50,3.48,95.86893140087372,52,0,0,33,28,58.3,60.7,31.4,34372.0,3687,5347,0
EMP_100222,29,Male,UK,Marketing,SEO Manager,Bachelor,Tier 2,Parent,0,35,8,0,50,2.89,65.87705543993229,63,0,0,21,21,59.9,45.7,63.1,60331.0,6020,0,0
EMP_100223,29,Male,UK,Customer Support,Support Agent,Master,Tier 3,Parent,0,35,8,0,25,2.54,71.48729927629051,51,1,0,19,9,81.2,69.3,67.8,42246.0,2868,0,0
EMP_100224,22,Female,UK,Marketing,Content Specialist,Master,Tier 3,No Children,1,28,1,0,100,3.17,79.10818048811655,37,1,0,11,14,64.5,52.3,47.7,48698.0,3281,94,1
EMP_100225,50,Male,Germany,HR,Recruiter,Bachelor,Tier 2,Parent,1,35,0,2,75,3.25,91.1554664148862,36,1,0,9,13,74.6,87.3,61.3,70030.0,5855,7859,0
EMP_100226,22,Non-Binary,USA,Sales,Business Developer,Master,Tier 2,No Children,0,35,1,2,25,3.62,69.94747874432049,49,0,0,14,37,71.9,80.1,47.7,80994.0,8896,10226,0
EMP_100227,26,Female,UK,Customer Support,Customer Success Manager,Master,Tier 3,No Children,0,35,5,0,25,3.17,44.2635803896454,49,1,1,4,6,53.5,71.1,69.4,39921.0,4959,2000,0
EMP_100228,32,Female,Germany,Sales,Account Manager,Master,Tier 2,No Children,1,35,6,1,75,2.92,58.11441087667033,24,0,1,13,37,55.9,71.0,52.3,73201.0,5221,7239,0
EMP_100229,38,Female,UK,Data,Data Analyst,Master,Tier 1,Parent,0,28,8,2,25,3.33,39.0372059112049,22,1,0,26,37,51.0,75.0,33.4,85150.0,7741,6179,0
EMP_100230,40,Male,USA,Finance,Controller,Master,Tier 1,No Children,1,28,15,0,50,4.02,71.39758028172933,20,3,0,7,6,82.3,57.4,63.5,80336.0,4653,0,0
EMP_100231,32,Female,France,Operations,Supply Coordinator,PhD,Tier 2,No Children,0,28,1,0,25,4.05,69.57889551535001,59,0,0,29,21,67.6,63.1,34.9,,1545,1927,1
EMP_100232,30,Female,Germany,Customer Support,Customer Success Manager,Master,Tier 3,No Children,1,35,7,0,50,4.67,75.59236483191069,15,1,0,7,26,57.3,56.1,58.6,57084.0,3637,0,0
EMP_100233,49,Male,Spain,Customer Support,Support Agent,Master,Tier 1,Parent,0,35,10,2,75,3.56,60.99861782072839,8,0,0,15,20,48.7,84.9,55.5,75325.0,6843,11252,0
EMP_100234,45,Female,Spain,Sales,Account Manager,Bachelor,Tier 3,Parent,0,35,3,0,0,4.88,73.62753521087703,44,0,0,16,28,35.2,75.4,29.4,58958.0,8788,2468,0
EMP_100235,47,Female,France,Sales,Business Developer,Bachelor,Tier 2,Parent,1,35,8,1,50,2.19,78.44484293120485,40,0,0,22,31,53.4,76.2,37.9,72475.0,3521,2063,1
EMP_100236,33,Male,Germany,Finance,Financial Analyst,Bachelor,Tier 1,Parent,1,35,12,0,0,3.01,61.23094203605705,46,0,0,18,23,55.3,69.4,53.3,61942.0,2863,0,0
EMP_100237,40,Male,USA,Operations,Supply Coordinator,Bachelor,Tier 2,No Children,0,35,12,0,100,3.27,62.79220257331606,48,0,1,5,26,42.0,50.5,51.6,78649.0,5467,0,0
EMP_100238,41,Male,UK,Finance,Accountant,Master,Tier 2,Parent,0,35,7,2,75,3.16,38.62736856675481,23,1,0,7,23,50.0,79.7,54.9,83666.0,11460,6273,0
EMP_100239,25,Male,France,Customer Support,Customer Success Manager,Master,Tier 3,No Children,0,35,0,0,100,3.35,60.13460066477625,44,0,0,21,19,59.2,47.9,39.4,31819.0,0,1131,1
EMP_100240,32,Female,Germany,Data,Data Analyst,Bachelor,Tier 2,Parent,1,35,0,0,50,,80.04732113921033,39,0,1,14,3,59.1,53.0,59.0,58145.0,4924,0,0
EMP_100241,36,Male,Spain,Operations,Operations Manager,Master,Tier 2,Parent,0,35,4,0,25,4.18,78.25564305362045,34,1,0,9,3,74.3,65.5,63.2,58135.0,7542,0,0
EMP_100242,29,Male,USA,Marketing,Growth Manager,Bachelor,Tier 2,No Children,0,35,0,0,25,3.69,73.39303915276804,0,1,0,6,7,59.6,72.3,61.3,36901.0,8256,959,0
EMP_100243,23,Male,Canada,Marketing,Growth Manager,Bachelor,Tier 1,No Children,0,35,2,1,50,2.92,38.31191211139006,30,2,1,7,31,65.9,62.8,55.8,62912.0,6271,4121,0
EMP_100244,22,Female,Canada,Marketing,Growth Manager,Master,Tier 2,Parent,0,35,0,0,75,1.73,79.17726296427226,37,0,0,20,16,66.2,55.7,65.2,45205.0,0,0,0
EMP_100245,30,Male,Spain,Customer Support,Customer Success Manager,Bachelor,Tier 2,Parent,1,35,9,1,0,3.77,58.54575798830829,3,1,0,7,20,66.4,80.8,65.4,67752.0,9006,443,0
EMP_100246,40,Male,France,Sales,Sales Executive,Master,Tier 1,No Children,0,35,9,0,50,3.27,80.93603433138342,35,1,0,3,33,57.5,73.0,56.6,70237.0,13121,0,0
EMP_100247,32,Male,France,Finance,Controller,Bachelor,Tier 2,No Children,0,35,11,0,75,4.57,92.6059592139956,13,0,1,18,12,75.5,58.5,67.5,70093.0,89,0,0
EMP_100248,39,Female,Germany,HR,HRBP,Master,Tier 2,Parent,0,35,4,2,100,3.4,60.00364396976251,28,0,0,16,20,51.9,54.2,43.2,81321.0,9574,14930,0
EMP_100249,39,Female,Canada,Customer Support,Customer Success Manager,Master,Tier 2,No Children,0,28,2,0,0,1.48,71.36625811916174,44,0,0,31,24,45.6,75.5,46.5,37665.0,7872,0,1
EMP_100250,36,Male,Germany,Sales,Sales Executive,Bachelor,Tier 2,Parent,1,28,0,2,75,4.13,69.39737506549613,25,0,0,16,33,63.5,66.2,20.7,73360.0,7298,15147,1
EMP_100251,35,Female,Spain,Sales,Sales Executive,Master,Tier 2,Parent,0,35,1,2,0,3.66,63.55376834517867,8,2,1,4,32,56.7,90.5,41.5,74496.0,10756,11689,0
EMP_100252,45,Female,France,HR,Recruiter,Master,Tier 2,No Children,0,35,11,0,100,4.36,57.92731689529182,34,2,0,4,12,39.6,60.6,69.0,49797.0,7985,7492,0
EMP_100253,36,Female,France,HR,Recruiter,Bachelor,Tier 3,Parent,1,28,0,1,50,3.41,68.8487028395818,14,0,1,22,16,38.8,56.5,44.3,60365.0,3222,2727,1
EMP_100254,46,Male,Canada,IT,Frontend Developer,PhD,Tier 3,No Children,0,35,16,1,100,3.33,77.19186112374935,34,0,0,16,20,38.1,67.8,46.0,264477.0,12748,5261,0
EMP_100255,26,Male,UK,HR,Talent Manager,Master,Tier 3,No Children,1,35,5,0,75,3.68,58.58835746785249,36,0,0,12,16,70.7,50.5,41.2,37569.0,0,0,1
EMP_100256,35,Female,USA,Data,Data Scientist,Bachelor,Tier 3,Parent,0,28,4,2,50,3.64,53.111329899067655,35,1,1,14,31,63.5,62.5,48.9,71803.0,5116,7291,0
EMP_100257,39,Male,UK,Sales,Account Manager,Master,Tier 2,No Children,0,35,10,0,100,2.93,69.608119430602,29,2,0,18,16,66.0,48.3,63.5,,6570,0,0
EMP_100258,24,Female,Germany,Customer Support,Customer Success Manager,Master,Tier 2,Parent,0,35,2,0,25,5.0,32.138267685121434,29,1,1,0,14,54.9,91.0,64.5,42427.0,1446,885,0
EMP_100259,33,Male,UK,IT,Frontend Developer,Master,Tier 2,No Children,1,35,11,0,50,3.5,56.28486584677724,39,1,0,3,26,56.9,63.9,44.4,70208.0,5717,805,0
EMP_100260,30,Male,UK,Data,Data Scientist,Master,Tier 2,No Children,0,35,0,0,0,3.62,77.9905186008479,47,1,0,17,22,53.0,58.1,37.1,62325.0,3350,8781,0
EMP_100261,27,Male,USA,Customer Support,Support Agent,Master,Tier 2,No Children,0,28,6,0,75,3.07,84.23530809743463,12,1,0,10,10,58.4,53.2,56.0,46480.0,1811,624,0
EMP_100262,47,Female,Germany,IT,Backend Developer,Master,Tier 1,No Children,0,28,1,0,25,4.39,72.1236906618126,9,0,0,23,29,57.7,55.1,25.4,57383.0,3448,3571,0
EMP_100263,50,Female,Germany,Sales,Sales Executive,Bachelor,Tier 3,No Children,0,28,0,0,75,3.62,65.35799744673533,0,1,0,17,23,58.8,59.5,41.4,46321.0,6971,628,0
EMP_100264,32,Male,USA,Data,Data Engineer,Master,Tier 1,No Children,0,35,8,1,50,2.47,,47,2,0,9,36,69.0,59.8,45.4,85017.0,0,10020,0
EMP_100265,39,Female,UK,Finance,Accountant,Bachelor,Tier 1,No Children,0,35,12,0,25,5.0,82.5713279722431,47,0,0,12,15,61.3,61.1,51.8,65012.0,5971,352,0
EMP_100266,55,Female,Spain,Customer Support,Customer Success Manager,Master,Tier 2,Parent,0,35,3,0,25,3.64,59.11638732780778,52,1,1,6,16,52.2,56.9,67.8,42899.0,0,1359,0
EMP_100267,38,Female,USA,Operations,Supply Coordinator,Master,Tier 2,No Children,0,35,6,1,50,2.67,76.06652285552725,40,0,1,6,31,68.6,68.9,64.7,59370.0,6153,1489,0
EMP_100268,27,Male,Germany,IT,DevOps Engineer,Bachelor,Tier 2,No Children,0,35,3,2,50,4.17,65.1693260039025,13,1,0,10,24,74.6,74.5,61.6,96353.0,6882,9046,0
EMP_100269,37,Female,Canada,Finance,Controller,Bachelor,Tier 2,No Children,0,28,0,0,25,2.99,57.28255863045353,37,0,0,28,29,68.3,74.0,37.1,59202.0,3671,328,1
EMP_100270,22,Female,Germany,Data,ML Engineer,Master,Tier 3,No Children,0,35,1,0,50,3.45,83.38448170808874,82,2,0,11,18,67.2,59.6,83.6,57836.0,3808,0,0
EMP_100271,45,Female,France,HR,Talent Manager,Master,Tier 2,No Children,0,35,8,2,75,2.34,79.08234925175549,58,0,0,18,23,62.3,81.4,29.0,73583.0,3589,9716,1
EMP_100272,34,Male,UK,HR,HRBP,PhD,Tier 1,Parent,1,28,9,3,50,3.59,54.93210454988554,36,1,0,16,38,67.3,82.5,41.7,96280.0,5508,16529,0
EMP_100273,29,Male,Spain,Customer Support,Customer Success Manager,Master,Tier 1,Parent,0,35,0,1,50,3.95,80.3352570634363,19,0,1,10,26,57.4,69.2,70.2,45331.0,7141,9494,0
EMP_100274,38,Male,Spain,IT,Backend Developer,Bachelor,Tier 2,No Children,0,35,3,0,75,3.42,68.32594236484584,0,0,1,16,3,63.5,69.4,85.0,55221.0,118,3871,0
EMP_100275,43,Female,UK,Sales,Business Developer,Bachelor,Tier 3,No Children,0,28,3,0,0,2.97,78.86887668084684,43,0,0,25,9,60.9,57.5,48.3,62347.0,1234,0,0
EMP_100276,46,Female,Spain,Data,ML Engineer,Master,Tier 1,No Children,0,28,5,2,50,5.0,53.91568778046698,18,2,0,24,41,58.6,81.5,55.5,80524.0,6392,12944,0
EMP_100277,42,Female,France,Finance,Controller,Bachelor,Tier 1,No Children,0,35,0,0,0,2.59,59.71608121831087,15,0,0,29,43,48.4,82.7,31.0,48236.0,3669,0,1
EMP_100278,31,Female,Germany,Finance,Accountant,Bachelor,Tier 2,Parent,0,35,0,0,50,3.73,79.85023113467268,4,2,0,8,12,68.8,70.9,61.6,53312.0,0,2374,0
EMP_100279,25,Male,France,Sales,Sales Executive,Bachelor,Tier 3,No Children,1,35,4,1,25,2.66,58.926398541077376,43,3,0,9,9,47.0,80.0,40.6,71785.0,8019,5800,0
EMP_100280,39,Male,Spain,IT,Backend Developer,Bachelor,Tier 3,No Children,0,28,1,1,100,3.45,82.5315484352203,52,0,0,24,20,66.4,59.3,32.2,63380.0,5323,7730,1
EMP_100281,34,Female,France,Sales,Account Manager,Master,Tier 3,No Children,0,35,0,2,75,3.44,63.22075636659141,8,2,1,8,37,52.5,61.5,51.8,73059.0,3233,7960,0
EMP_100282,38,Female,Canada,Customer Support,Customer Success Manager,PhD,Tier 2,No Children,0,28,3,1,0,3.35,,31,1,0,23,20,75.5,68.5,81.0,52599.0,7135,6208,0
EMP_100283,40,Male,USA,Operations,Supply Coordinator,Master,Tier 2,Parent,0,28,11,0,50,3.16,66.2816085879122,36,0,1,15,20,55.7,61.6,55.6,65809.0,5359,227,0
